Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14514220,2021-05-14 22:29:34,2021-05-14 21:52:44,24607834,4921566800,24607834,200,1574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514220/SRR14514220.lite.1,SRX10859734,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955210,SAMN19129628,simple,9606,Homo sapiens,GSM5292936,,,,,,,no,,,,,GEO,SRA1231583,,public,A1ECA9EC02A7D5C62E70C138A3E44DA3,5FF7752F4174D6B59752D8B114497B22
SRR14514221,2021-05-14 22:29:34,2021-05-14 21:51:01,24656052,4931210400,24656052,200,1573,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514221/SRR14514221.lite.1,SRX10859735,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955211,SAMN19129627,simple,9606,Homo sapiens,GSM5292937,,,,,,,no,,,,,GEO,SRA1231583,,public,6FC37C8C8FC022513025771FF4BD4AEC,2B8B84A5920992ABCF82A020E2651E2D
SRR14514222,2021-05-14 22:29:34,2021-05-14 21:57:21,35145209,7029041800,35145209,200,2226,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514222/SRR14514222.lite.1,SRX10859736,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955212,SAMN19129626,simple,9606,Homo sapiens,GSM5292938,,,,,,,no,,,,,GEO,SRA1231583,,public,4274640ADCCFFD8A6DBD735ABB1EF77B,DD9454BA4FC82A9812F92071DA63936D
SRR14514223,2021-05-14 22:29:34,2021-05-14 21:54:51,28761297,5752259400,28761297,200,1790,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514223/SRR14514223.lite.1,SRX10859737,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955213,SAMN19129625,simple,9606,Homo sapiens,GSM5292939,,,,,,,no,,,,,GEO,SRA1231583,,public,BC3D3BD8FB91A3E9C172AB637AF1D932,06186E885A9F9C0825B518B9DD4C9076
SRR14514224,2021-05-14 22:29:34,2021-05-14 21:55:36,43195669,8639133800,43195669,200,2707,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514224/SRR14514224.lite.1,SRX10859738,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955214,SAMN19129624,simple,9606,Homo sapiens,GSM5292940,,,,,,,no,,,,,GEO,SRA1231583,,public,D78F06D8EC6FCC51A66988C2139D0ABD,977CC687B882FA0FD78B6A3B54C2B44E
SRR14514225,2021-05-14 22:29:34,2021-05-14 21:54:51,27632771,5526554200,27632771,200,1741,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514225/SRR14514225.lite.1,SRX10859739,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955215,SAMN19129623,simple,9606,Homo sapiens,GSM5292941,,,,,,,no,,,,,GEO,SRA1231583,,public,6D938AEADA1B27EBBF3302301EF0740B,1A15696ECAC692C1BBE474F0365543C5
SRR14514226,2021-05-14 22:29:34,2021-05-14 21:56:58,34599778,6919955600,34599778,200,2173,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514226/SRR14514226.lite.1,SRX10859740,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955216,SAMN19129622,simple,9606,Homo sapiens,GSM5292942,,,,,,,no,,,,,GEO,SRA1231583,,public,E5F446DEBED353AB6D8E56BF285BC140,4B8EDBFA0088A3338CB8754C72A5C2AB
SRR14514227,2021-05-14 22:29:34,2021-05-14 21:53:03,27563591,5512718200,27563591,200,1733,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514227/SRR14514227.lite.1,SRX10859741,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955217,SAMN19129621,simple,9606,Homo sapiens,GSM5292943,,,,,,,no,,,,,GEO,SRA1231583,,public,DCD70CA5A59E4365BFA17249F32CF265,FCF92F4AED56BCEBA68D51F6891D2B10
SRR14514228,2021-05-14 22:29:34,2021-05-14 21:53:18,30588448,6117689600,30588448,200,1925,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514228/SRR14514228.lite.1,SRX10859742,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955219,SAMN19129620,simple,9606,Homo sapiens,GSM5292944,,,,,,,no,,,,,GEO,SRA1231583,,public,B5FCFAFD7EC91E6CF098ADFBD8722542,13B0B267A73D6685E0D3E52F79ACEBF4
SRR14514229,2021-05-14 22:29:34,2021-05-14 22:03:53,55155621,11031124200,55155621,200,3424,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514229/SRR14514229.lite.1,SRX10859743,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955218,SAMN19129619,simple,9606,Homo sapiens,GSM5292945,,,,,,,no,,,,,GEO,SRA1231583,,public,C29395A19A7FF7250946BCEA40537A41,9F6C7E1C6CCFBA9A7434629346DECA3A
SRR14514230,2021-05-14 22:29:34,2021-05-14 21:53:35,26924771,5384954200,26924771,200,1682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514230/SRR14514230.lite.1,SRX10859744,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955220,SAMN19129618,simple,9606,Homo sapiens,GSM5292946,,,,,,,no,,,,,GEO,SRA1231583,,public,071324C7E0344AADEF0D9745F6748C23,D1ED9F6D218A2F795517192B10041E9C
SRR14514231,2021-05-14 22:29:34,2021-05-14 21:57:54,39262634,7852526800,39262634,200,2455,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514231/SRR14514231.lite.1,SRX10859745,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955221,SAMN19129617,simple,9606,Homo sapiens,GSM5292947,,,,,,,no,,,,,GEO,SRA1231583,,public,33905259F2DE597106C40E118D90E2F2,AD3EFB24ADFA0229C9EDDC2D1B16E1D1
SRR14514232,2021-05-14 22:29:34,2021-05-14 21:57:03,32008611,6401722200,32008611,200,2016,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514232/SRR14514232.lite.1,SRX10859746,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955223,SAMN19129616,simple,9606,Homo sapiens,GSM5292948,,,,,,,no,,,,,GEO,SRA1231583,,public,99483B3679A386FB16F886DF62EE5F09,47C8E21B4B01508806AD16123EC649B6
SRR14514233,2021-05-14 22:29:34,2021-05-14 21:57:55,34361034,6872206800,34361034,200,2157,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514233/SRR14514233.lite.1,SRX10859747,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955222,SAMN19129615,simple,9606,Homo sapiens,GSM5292949,,,,,,,no,,,,,GEO,SRA1231583,,public,E8A178A5F28F38F695407ED79DADEB05,93F0D58ACA3974D590775222E16DC65C
SRR14514234,2021-05-14 22:29:34,2021-05-14 21:55:57,39525785,7905157000,39525785,200,2459,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514234/SRR14514234.lite.1,SRX10859748,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955224,SAMN19129614,simple,9606,Homo sapiens,GSM5292950,,,,,,,no,,,,,GEO,SRA1231583,,public,B2F849E84249A0CDF2B3E55CAE46D5DB,B61D193103ED4C9CE63344C13EAF7E4D
SRR14514235,2021-05-14 22:29:34,2021-05-14 21:52:12,22883620,4576724000,22883620,200,1443,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514235/SRR14514235.lite.1,SRX10859749,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955225,SAMN19129613,simple,9606,Homo sapiens,GSM5292951,,,,,,,no,,,,,GEO,SRA1231583,,public,09769700FF4C662BFFA6F2B19D340D4D,B37466FF2A3CEEB45F8EA9D39AFAC5B3
SRR14514236,2021-05-14 22:29:34,2021-05-14 21:53:11,29968868,5993773600,29968868,200,1888,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514236/SRR14514236.lite.1,SRX10859750,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955226,SAMN19129612,simple,9606,Homo sapiens,GSM5292952,,,,,,,no,,,,,GEO,SRA1231583,,public,5959D0A828C6A223871216B32714F92F,5CF079640EFAA4EA6AEF1065211AA13E
SRR14514237,2021-05-14 22:29:34,2021-05-14 21:55:03,26859353,5371870600,26859353,200,1673,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514237/SRR14514237.lite.1,SRX10859751,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955227,SAMN19128629,simple,9606,Homo sapiens,GSM5292953,,,,,,,no,,,,,GEO,SRA1231583,,public,49C8975F743741875176C00D2520AA32,DE9CF8F9116CBB2E264D8506A457DCD3
SRR14514238,2021-05-14 22:29:34,2021-05-14 21:55:07,31376279,6275255800,31376279,200,1995,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514238/SRR14514238.lite.1,SRX10859752,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955228,SAMN19128628,simple,9606,Homo sapiens,GSM5292954,,,,,,,no,,,,,GEO,SRA1231583,,public,533F3FD4FAF88705AAD4A44F587CFBDE,BB7AE3F55EC3DFE33588AEC4C51B82E3
SRR14514239,2021-05-14 22:07:16,2021-05-14 22:00:00,39335233,7867046600,39335233,200,2442,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514239/SRR14514239.lite.1,SRX10859753,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955229,SAMN19128627,simple,9606,Homo sapiens,GSM5292955,,,,,,,no,,,,,GEO,SRA1231583,,public,3FB6CF375FC30AEB21A9C5161D091DCD,07D15DA83AEC18992C5A855FBC833BF6
SRR14514240,2021-05-14 22:29:34,2021-05-14 21:53:01,20905778,4181155600,20905778,200,1319,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514240/SRR14514240.lite.1,SRX10859754,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955230,SAMN19128626,simple,9606,Homo sapiens,GSM5292956,,,,,,,no,,,,,GEO,SRA1231583,,public,1F82050C7DDE73448C93F3C116B94CB4,D60BBAEBFEF8CAE0AAFE043A204BFEA5
SRR14514241,2021-05-14 22:29:34,2021-05-14 21:54:57,24944816,4988963200,24944816,200,1552,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514241/SRR14514241.lite.1,SRX10859755,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955231,SAMN19129728,simple,9606,Homo sapiens,GSM5292957,,,,,,,no,,,,,GEO,SRA1231583,,public,F3736D0B1DCD04C26E30D5FDC0CEF045,71F8C46F9BECEE087BB4D6466CBB4A88
SRR14514242,2021-05-14 22:29:35,2021-05-14 21:56:22,32860877,6572175400,32860877,200,2048,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514242/SRR14514242.lite.1,SRX10859756,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955232,SAMN19129727,simple,9606,Homo sapiens,GSM5292958,,,,,,,no,,,,,GEO,SRA1231583,,public,482293A5E416F3ECBE7B9296292C6268,D101401204C6FF99F79287DDDDE0E0EF
SRR14514243,2021-05-14 22:29:35,2021-05-14 21:57:49,28698931,5739786200,28698931,200,1794,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514243/SRR14514243.lite.1,SRX10859757,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955233,SAMN19129726,simple,9606,Homo sapiens,GSM5292959,,,,,,,no,,,,,GEO,SRA1231583,,public,BCA70D04BB55DC6C8602B4E6BB42EF21,01AAE031F0393F3B189E6C5B66E643C4
SRR14514244,2021-05-14 22:29:35,2021-05-14 21:53:38,22254858,4450971600,22254858,200,1405,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514244/SRR14514244.lite.1,SRX10859758,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955234,SAMN19129725,simple,9606,Homo sapiens,GSM5292960,,,,,,,no,,,,,GEO,SRA1231583,,public,0B587AC18614F996A2EDA79573B0CD8F,91A03D84DC384A7B668D9B3C27166099
SRR14514245,2021-05-14 22:29:35,2021-05-14 21:56:19,21953972,4390794400,21953972,200,1373,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514245/SRR14514245.lite.1,SRX10859759,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955236,SAMN19129724,simple,9606,Homo sapiens,GSM5292961,,,,,,,no,,,,,GEO,SRA1231583,,public,53DBD80B79374FF5E63D7AAD4BD953E3,CD86C4711CA3BA97152951C49126D695
SRR14514246,2021-05-14 22:29:35,2021-05-14 21:55:35,26000528,5200105600,26000528,200,1615,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514246/SRR14514246.lite.1,SRX10859760,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955235,SAMN19129723,simple,9606,Homo sapiens,GSM5292962,,,,,,,no,,,,,GEO,SRA1231583,,public,DA0184943DD047141998E5DEF6A2DA36,BD30098B37067B97F5E311E304BFD4D2
SRR14514247,2021-05-14 22:29:35,2021-05-14 21:52:21,14866092,2973218400,14866092,200,942,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514247/SRR14514247.lite.1,SRX10859761,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955238,SAMN19129722,simple,9606,Homo sapiens,GSM5292963,,,,,,,no,,,,,GEO,SRA1231583,,public,E68549A720DC07B2AF423229158A4266,A494E1FED3861B6428423FB15EC67490
SRR14514248,2021-05-14 22:29:35,2021-05-14 21:56:26,33255593,6651118600,33255593,200,2090,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514248/SRR14514248.lite.1,SRX10859762,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955237,SAMN19129721,simple,9606,Homo sapiens,GSM5292964,,,,,,,no,,,,,GEO,SRA1231583,,public,8C004E78339D36153169380801F41B9C,F8447C02A9FD7B322172A16E3FEE3A09
SRR14514249,2021-05-14 22:29:35,2021-05-14 21:57:57,42151001,8430200200,42151001,200,2646,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514249/SRR14514249.lite.1,SRX10859763,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955240,SAMN19129720,simple,9606,Homo sapiens,GSM5292965,,,,,,,no,,,,,GEO,SRA1231583,,public,3F6D8C7667CD4400F730C72DBEAFB8FB,EF9FDE31D405E6DDEA6E7624E01F0789
SRR14514250,2021-05-14 22:29:35,2021-05-14 21:57:36,29074352,5814870400,29074352,200,1843,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514250/SRR14514250.lite.1,SRX10859764,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955239,SAMN19129719,simple,9606,Homo sapiens,GSM5292966,,,,,,,no,,,,,GEO,SRA1231583,,public,DF1608869EF269DF80C98F6FB5E61A57,32B247727119F1F200F152C2428B16B8
SRR14514251,2021-05-14 22:29:35,2021-05-14 21:56:45,27522203,5504440600,27522203,200,1719,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514251/SRR14514251.lite.1,SRX10859765,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955241,SAMN19129718,simple,9606,Homo sapiens,GSM5292967,,,,,,,no,,,,,GEO,SRA1231583,,public,8688D4C42051AB8BCFFFB00424F043B7,BEBEF510E4A80AD063AC16BC7180A6F9
SRR14514140,2021-05-15 19:48:12,2021-09-29 03:52:20,202986358,25170308392,202986358,124,7802,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514140/SRR14514140.lite.1,SRX10859646,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955122,SAMN19128581,simple,9606,Homo sapiens,GSM5292868,,,,,,,no,,,,,GEO,SRA1231583,,public,716508D2759B54B0801BE2A7ACBA55B8,F3FD499AF568699890F5CA28FF95F9E4
SRR14514141,2021-05-15 19:48:12,2021-09-28 14:30:16,204076352,25305467648,204076352,124,7802,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14514/SRR14514141/SRR14514141.lite.1,SRX10859647,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955125,SAMN19128580,simple,9606,Homo sapiens,GSM5292869,,,,,,,no,,,,,GEO,SRA1231583,,public,6A58DB73691AF03E00E967B5931D3FAF,74336D63FCF8E505113C8AB0E3EEE28A
SRR14514142,2021-05-15 19:48:12,2021-09-28 17:49:32,187734928,23279131072,187734928,124,7205,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14514/SRR14514142/SRR14514142.lite.1,SRX10859648,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955123,SAMN19128579,simple,9606,Homo sapiens,GSM5292870,,,,,,,no,,,,,GEO,SRA1231583,,public,657D9ECA7F0497064D9E4307E9F79907,B28C0BBD66A5A9826EA9D28947BA2F21
SRR14514143,2021-05-15 19:48:12,2021-09-28 16:28:51,190489133,23620652492,190489133,124,7305,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514143/SRR14514143.lite.1,SRX10859649,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955126,SAMN19128578,simple,9606,Homo sapiens,GSM5292871,,,,,,,no,,,,,GEO,SRA1231583,,public,EA75A4E6914D0F45C550A3E01FD45DF1,74F418BD328333D645C2C691DF0DAB22
SRR14514144,2021-05-15 20:33:44,2021-09-28 14:45:07,220279513,27314659612,220279513,124,8454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR014/14514/SRR14514144/SRR14514144.lite.1,SRX10859650,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955128,SAMN19128577,simple,9606,Homo sapiens,GSM5292872,,,,,,,no,,,,,GEO,SRA1231583,,public,D12BE7A6819CECA169B2C153F621DD13,DABEB4F2B0B45F1A5B33BF4ED3D6E9E0
SRR14514145,2021-05-14 18:07:42,2021-05-13 15:42:13,15844241,3549109984,15844241,224,1544,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514145/SRR14514145.lite.1,SRX10859651,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955127,SAMN19128576,simple,9606,Homo sapiens,GSM5292873,,,,,,,no,,,,,GEO,SRA1231583,,public,CBAB9E4BCCB38F563F9200B985E19016,ACC2CE9F0EFA6D8F80C0D0669C4596D1
SRR14514146,2021-05-14 18:07:43,2021-05-13 16:42:19,22608816,5064374784,22608816,224,2182,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514146/SRR14514146.lite.1,SRX10859651,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955127,SAMN19128576,simple,9606,Homo sapiens,GSM5292873,,,,,,,no,,,,,GEO,SRA1231583,,public,D05B0542AA45228A3E44CB57964F10CB,5E822789DFD946B66B5BA2450D492993
SRR14514147,2021-05-14 18:07:43,2021-05-13 16:30:12,20596359,4613584416,20596359,224,1977,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514147/SRR14514147.lite.1,SRX10859651,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955127,SAMN19128576,simple,9606,Homo sapiens,GSM5292873,,,,,,,no,,,,,GEO,SRA1231583,,public,23E7FB7ED22D7C1BF7C000C40ED44A5A,C24A8D7F7BB5DC5385956570AECEDC4B
SRR14514148,2021-05-14 18:07:43,2021-05-13 14:42:12,17099893,3830376032,17099893,224,1653,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514148/SRR14514148.lite.1,SRX10859651,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955127,SAMN19128576,simple,9606,Homo sapiens,GSM5292873,,,,,,,no,,,,,GEO,SRA1231583,,public,F3C770FD0BC41D116B63414EB6976FD2,44EDCD2A3506315DFE84FF7B36FD4A46
SRR14514149,2021-05-14 18:07:43,2021-05-13 15:25:42,24415181,5469000544,24415181,224,2365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514149/SRR14514149.lite.1,SRX10859652,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955129,SAMN19128575,simple,9606,Homo sapiens,GSM5292874,,,,,,,no,,,,,GEO,SRA1231583,,public,0A1765BEAC478B4A0D6E8C08B96D4784,07CE97D90A21F145B7F8DDADFBC0BCFD
SRR14514150,2021-05-14 18:07:43,2021-05-14 02:16:26,29137140,6526719360,29137140,224,2760,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514150/SRR14514150.lite.1,SRX10859652,,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955129,SAMN19128575,simple,9606,Homo sapiens,GSM5292874,,,,,,,no,,,,,GEO,SRA1231583,,public,452130F7558EF416353C08FB2E92A862,F031F9501B31C47E0948D3214AD2765A
